,Title,DocID,URL,Embeddings
0,Child Development | Psychology Today,0,https://www.psychologytoday.com/us/basics/child-development,"[-2.35329583e-01  6.51450977e-02 -2.58075744e-01  1.52256144e-02
  4.24376339e-01 -5.58387749e-02  1.94089875e-01 -1.04879305e-01
 -3.96777913e-02  1.62433043e-01  4.15265173e-01 -1.52229816e-01
 -4.55088243e-02 -2.01458782e-01 -3.22093576e-01 -1.89204752e-01
 -2.48125009e-03  1.24548987e-01  1.17671341e-01  1.43909067e-01
 -1.71440437e-01 -3.55091661e-01  2.90043235e-01  2.32418329e-01
 -5.18684983e-01 -3.13687801e-01  3.12116712e-01  2.69654989e-02
  1.83895528e-02 -1.07790984e-01  1.06577136e-01  3.58480394e-01
 -2.17738882e-01  3.66239518e-01 -1.05055442e-04 -1.09300368e-01
  1.51561216e-01  1.11538872e-01 -3.11343640e-01 -1.21840365e-01
  4.41203266e-02 -2.60393381e-01 -9.29586589e-02  3.84729914e-02
 -3.56044807e-02 -9.46504921e-02 -1.21886589e-01 -8.14289004e-02
  2.02366486e-01 -1.98878840e-01  3.32867265e-01 -8.28133151e-02
  2.45381564e-01 -8.59978702e-03  4.50161546e-01  2.89263934e-01
 -1.72290221e-01  2.23099560e-01  1.54640228e-01 -1.64571851e-01
 -1.66965172e-01 -4.29675937e-01 -2.66419090e-02 -1.69751700e-02
  2.42034703e-01 -3.85962546e-01  4.80882972e-01 -4.58403915e-01
  1.88379526e-01  3.38719070e-01  1.52276084e-01  3.22365090e-02
 -1.55615374e-01 -6.02378786e-01  2.19111428e-01 -6.19440293e-03
  1.27818793e-01 -4.69755679e-02  8.14802274e-02  1.90110505e-01
  2.29612887e-02  7.11488426e-02 -7.88881034e-02 -2.82809287e-02
  1.27444953e-01 -5.11133345e-04 -2.25161284e-01 -1.70469508e-01
 -2.75000602e-01  1.56577915e-01  3.85987550e-01 -2.71465033e-01
  3.84854525e-01 -1.50359377e-01  6.18641861e-02  3.02496161e-02
 -1.03070684e-01  1.02387868e-01  8.78719206e-04  1.33453980e-01
  4.90944162e-02 -1.24025710e-01 -3.43964249e-01 -4.25375551e-02
  1.58435822e-01 -2.52474961e-03 -1.40276074e-01 -7.42579475e-02
 -2.50196427e-01  1.74769104e-01  5.73565550e-02  1.04530111e-01
  4.15552229e-01  3.56164016e-03 -3.23787853e-02  3.28929037e-01
  1.09054931e-01  9.26531330e-02 -2.56946325e-01 -2.57585198e-02
 -2.10715055e-01 -8.48612003e-03  2.16318458e-01  1.56571969e-01
 -3.80076133e-02  3.19257647e-01 -2.90823489e-01 -4.20568511e-02
 -7.25443661e-02  1.22325838e-01 -3.07301521e-01  3.98480557e-02
 -1.50478229e-01  4.55853432e-01 -2.28473440e-01  2.52413332e-01
  7.66624734e-02  3.18348348e-01 -8.16356465e-02 -2.25298315e-01
 -1.36986271e-01 -3.13836038e-01  5.37058949e-01  1.46553800e-01
 -6.77700937e-01  1.20941944e-01  1.63668841e-01 -2.23604500e-01
 -5.37438393e-02 -2.19046474e-01  1.72672093e-01 -3.32288504e-01
  3.23278904e-01  2.65260160e-01 -1.18315421e-01  2.53235906e-01
  3.48931730e-01 -1.08695850e-01  5.41437883e-03 -3.23458314e-01
  2.51943558e-01 -1.65091366e-01 -1.71633512e-02 -2.54073352e-01
  1.42712280e-01  1.59844398e-01  4.06915128e-01 -1.71889007e-01
 -6.69244826e-02 -1.03354499e-01 -1.91202447e-01 -2.78915644e-01
  5.39889894e-02  6.89141810e-01 -6.49804249e-02 -1.51906654e-01
 -1.30551293e-01  3.11940074e-01 -1.55116692e-01  1.74174875e-01
 -2.32100427e-01  3.07976305e-01 -6.80738762e-02 -1.21805621e-02
  4.07418609e-01 -2.55962938e-01 -2.06435010e-01  3.16329420e-01
  7.29613751e-02 -8.42296854e-02 -1.36597559e-01 -1.48874238e-01
 -8.71521048e-03 -1.43542290e-01 -2.17434376e-01  1.48371980e-01
  1.67702749e-01 -8.53284076e-02 -1.94723979e-01 -1.87319033e-02
  1.44474685e-01  7.22811595e-02 -1.42077636e-02  8.52534249e-02
 -1.10229388e-01 -2.67716318e-01 -1.46646634e-01  5.86872920e-02
  1.45392567e-01 -5.27496874e-01 -1.95316240e-01  9.26579386e-02
 -1.73040479e-01  1.39308468e-01 -2.94724088e-02  2.93425560e-01
  3.00068974e-01  7.14042485e-02 -3.45620303e-03 -9.18901861e-02
 -2.07949639e-03  4.49906379e-01 -7.25139558e-01  6.13219403e-02
  1.90342501e-01  1.67090520e-01 -3.89585122e-02  3.17298323e-02
  8.53260756e-02 -3.84256965e-03 -1.95403486e-01  1.91916332e-01
 -7.10240155e-02  2.62746543e-01 -1.53974786e-01  2.83926010e-01
 -3.41724575e-01  2.67207623e-01 -9.02497470e-02 -1.32150605e-01
 -2.58776128e-01 -3.05392623e-01  1.03745768e-02 -9.25521404e-02
  3.09326470e-01  2.53500968e-01  1.62673183e-02  4.74446088e-01
  3.62524480e-01 -3.14513445e-01 -1.07353891e-03 -2.73458529e-02
 -1.50069922e-01 -8.26994777e-02 -7.25433528e-02 -2.17869282e-01
  6.26060963e-01 -1.92817762e-01  9.65827256e-02  2.87567258e-01
 -2.24562943e-01 -1.72815442e-01 -9.21977460e-02  1.11488819e-01
  2.41071984e-01 -2.90730804e-01  5.01631014e-02 -1.31850690e-01
  1.32040679e-01  2.03459457e-01  3.31921607e-01 -8.53586420e-02
 -3.20875734e-01 -1.46923602e-01 -5.67657873e-02  2.35558093e-01
 -1.63634438e-02  3.14775079e-01 -1.09832682e-01  2.88377672e-01
  2.52611507e-02 -1.31250128e-01 -2.19883561e-01 -2.46712025e-02
 -3.74546051e-01  1.06100500e-01 -1.10199936e-01  2.43975744e-01
  4.79409277e-01 -2.19333544e-01 -1.49242235e-02 -4.42460133e-03
 -2.33262569e-01 -8.75470713e-02  1.87645823e-01 -4.30828966e-02
  2.43674770e-01  3.86647105e-01 -4.87167627e-01 -6.05051145e-02
 -1.61821246e-01 -3.41918379e-01  2.69902069e-02  2.34846130e-01
  1.21876009e-01  1.69580713e-01  2.11451903e-01 -2.96308368e-01
 -2.45339796e-01  1.51500031e-01  1.59344636e-02  1.14866562e-01
  4.85231020e-02 -2.30348911e-02 -1.04776196e-01  1.82885692e-01
  1.32053211e-01 -4.58722651e-01 -3.16905469e-01 -8.14224873e-03
 -3.49450141e-01 -5.05946159e-01  1.15750330e-02 -9.24198106e-02
 -4.50292602e-02 -2.01179031e-02  4.48761992e-02 -8.65359679e-02
  6.23852313e-02 -1.91228222e-02  6.20683618e-02 -7.79235289e-02
 -1.83907151e-01 -9.20221731e-02 -1.77469149e-01  6.65302873e-01
 -1.69677790e-02  1.46069527e-01 -3.32348585e-01 -6.20286874e-02
  1.48858383e-01 -2.45257378e-01 -3.70729506e-01 -1.35167629e-01
  9.52755883e-02 -2.67399549e-01  1.95704564e-01 -2.80070156e-01
 -9.14988145e-02 -2.66684681e-01 -6.51251748e-02  5.08799732e-01
  6.60323724e-02 -1.16243020e-01  1.06371187e-01 -3.51714134e-01
 -7.39310235e-02 -2.73666799e-01  3.29825997e-01 -3.26954424e-01
 -5.76444231e-02 -1.63476765e-02  4.07983810e-01 -1.14768885e-01
 -4.14982848e-02 -6.56689331e-02 -8.12068507e-02  3.30175906e-01
 -2.94578791e-01  1.30069107e-01  4.59056050e-01 -4.28890288e-02
 -3.12851399e-01  1.38826057e-01 -7.93646574e-02  2.24065512e-01
 -4.45500053e-02 -6.32835925e-02 -4.06459689e-01 -1.57932296e-01
 -1.70858815e-01  2.75104433e-01  5.54983377e-01 -1.62923500e-01
  3.08164265e-02  6.42394498e-02 -2.34545857e-01  1.59425616e-01
  4.49534744e-01  3.29485327e-01 -9.74481478e-02 -3.67784165e-02
  8.72524902e-02  3.02122861e-01 -9.98410806e-02  2.50176251e-01
 -3.02840143e-01 -1.48377949e-02 -3.24614286e-01  1.16561383e-01
 -3.21466327e-01 -2.60109603e-01 -1.27870813e-01  1.85059384e-01
  1.02114752e-01  8.30507930e-03 -1.02326265e-02 -1.34007365e-01
  9.15119126e-02  3.92096862e-02  2.07480401e-01  1.68121338e-01
 -3.04484099e-01 -3.03686112e-01  2.28058938e-02  1.28386676e-01
  1.49093151e-01 -6.24867022e-01  5.71661294e-02 -2.95972992e-02
  1.05774678e-01  2.74642229e-01 -6.31351694e-02 -1.03379212e-01
 -4.58052039e-01 -3.24768126e-02 -1.73154935e-01 -8.80805627e-02
  2.22444385e-01 -2.81333715e-01 -1.10215306e-01  2.29509063e-02
  1.38675049e-01  8.99368674e-02  2.50608116e-01  8.12946856e-02
  4.10861708e-02  6.52477816e-02  4.14661437e-01  1.93157583e-01
 -4.04063277e-02 -3.44705768e-02  4.55688000e-01  1.95475891e-01
 -2.59358380e-02  3.02758291e-02  1.26698747e-01 -3.25610578e-01
  2.43811205e-01  3.50922376e-01 -4.42995608e-01 -1.02752226e-03
 -2.24199757e-01  6.61752284e-01 -1.64737925e-02 -2.35528186e-01
 -2.58822441e-01  4.23585773e-02  3.82706411e-02  1.76708288e-02
  4.45989221e-01  9.10806715e-01  1.76062033e-01  2.72112429e-01
 -1.93501666e-01 -3.07468832e-01 -1.66514739e-01  1.66680500e-01
 -2.69277215e-01 -6.92567825e-02 -9.45736691e-02 -6.33977726e-02
 -1.26523077e-01  9.15631577e-02  2.71835268e-01 -1.95779819e-02
 -6.93939850e-02 -3.38283598e-01 -9.31420177e-02  1.90089241e-01
 -6.20156191e-02  1.62673235e-01 -1.69323608e-01  2.12135032e-01
  2.15051413e-01  1.53523637e-02 -4.61397953e-02  2.55297869e-01
  7.25309104e-02 -9.03281868e-02  1.92506954e-01  5.44576980e-02
 -1.19353160e-01 -1.99549779e-01 -5.60477495e-01 -9.00983587e-02
 -6.70644879e-01  3.59970182e-01 -1.18936062e-01  2.21504733e-01
 -1.41393423e-01  3.08968186e-01 -1.18922800e-01 -9.58889350e-02
  1.89243307e-04  3.96812469e-01 -6.30400702e-02  2.64686078e-01
 -9.84257311e-02  1.49844900e-01  1.78690568e-01 -2.37543523e-01
  2.10537225e-01 -1.48722500e-01 -1.16957583e-01 -1.42799124e-01
 -2.17955261e-01 -1.63569450e-01  3.05893153e-01  3.35412137e-02
  7.05240816e-02  2.22741082e-01 -4.60256338e-02  1.93437055e-01
  3.69695187e-01 -2.24548485e-02 -4.72977608e-01 -5.11035502e-01
 -6.06773905e-02 -2.78723210e-01 -2.49061249e-02  1.35936752e-01
 -5.67406714e-01 -2.76566893e-01 -2.29060128e-01  9.52826533e-03
  3.82648706e-02  1.76434711e-01 -2.61839390e-01  3.23570192e-01
  1.42087772e-01  1.16528414e-01 -6.42288476e-02  4.76601347e-02
  1.46196142e-01 -7.82717988e-02 -1.94040667e-02 -3.57822748e-03
 -6.61629811e-03 -2.97285825e-01  1.80099085e-01 -2.60771900e-01
 -1.07709676e-01 -3.82232890e-02  2.86526918e-01 -4.18462873e-01
 -4.76931453e-01 -1.28878411e-02  3.60749364e-02 -2.20590457e-01
 -4.96417657e-02 -4.02700126e-01 -6.95763752e-02  3.00667644e-01
 -2.55457550e-01 -5.74001111e-02 -2.91523963e-01 -3.07374541e-02
  5.62452115e-02  1.02145821e-01  3.92045468e-01 -1.30914569e-01
  8.78375173e-02  1.34360194e-01 -1.36886518e-02 -9.34765954e-03
 -8.97590965e-02  8.85583684e-02  4.59385604e-01 -5.41611910e-01
  3.76229793e-01 -1.02677256e-01 -5.56547046e-02 -2.94822127e-01
  3.13459426e-01 -1.22911958e-02  2.72428036e-01  7.05167875e-02
  1.83680043e-01 -5.54568246e-02  6.27185181e-02 -6.88200668e-02
 -3.66980255e-01  2.15459153e-01  2.87965626e-01 -8.54107961e-02
 -1.13722928e-01 -4.02599387e-03  2.41679698e-01  1.92375302e-01
  1.53424097e-02  2.50989974e-01  2.31510833e-01  1.48764685e-01
  3.50617975e-01 -1.51477933e-01 -1.65337324e-01  5.64395450e-02
  2.03242078e-01  2.14923486e-01 -1.02332443e-01 -1.17577985e-01
  3.93094718e-02  3.82614955e-02 -1.34671092e-01 -1.06207632e-01
  3.01111460e-01  4.52706397e-01  1.14838213e-01  4.53292221e-01
  1.14723064e-01  2.71191686e-01  1.35109406e-02  2.83427536e-01
  2.38694832e-01 -5.74981757e-02  4.81472701e-01  1.05292372e-01
 -1.97771743e-01  2.46603847e-01 -1.11662585e-03 -9.52918306e-02
 -7.33330697e-02 -1.97897047e-01  1.01692550e-01  4.28192690e-02
 -5.51147275e-02  5.05886674e-02  3.16227712e-02  6.02580197e-02
  6.09953888e-02 -6.75251931e-02 -5.05729159e-03 -3.52403559e-02
 -5.83869338e-01 -1.80034086e-01 -2.10282773e-01  1.23641990e-01
 -7.89598450e-02  1.43641591e-01  4.42961246e-01  2.79687401e-02
 -1.58515677e-01  1.03965655e-01 -8.48393975e-05 -3.88141088e-02
  8.62217471e-02 -5.90617210e-02  1.00675769e-01  5.68433963e-02
  4.31187928e-01  1.55871078e-01 -4.62741226e-01  3.54719087e-02
 -2.48248264e-01 -1.65581688e-01  7.68651441e-02  2.35071301e-01
  1.80041641e-01 -2.18566343e-01  2.35439390e-01  2.64566332e-01
 -2.63438702e-01  2.04119265e-01  4.78513427e-02  4.02086526e-01
 -4.04349059e-01  7.83111870e-01  1.37030721e-01 -2.65860856e-01
  1.28026009e-01 -4.56029549e-02 -1.35610729e-01  1.69416666e-01
  1.59454331e-01 -1.27212450e-01  1.57648399e-01  1.05121106e-01
  1.43737063e-01 -2.12511122e-02  4.07152534e-01  1.15417220e-01
  8.77183750e-02  5.25559664e-01 -6.74671233e-02 -1.22803584e-01
  1.12245642e-02 -6.57932609e-02  4.26445007e-02  9.91229564e-02
 -1.45788699e-01  8.04488361e-02  2.58333474e-01  2.01990053e-01
  1.02567971e-02 -1.67286277e-01  2.32461825e-01  8.00277218e-02
  3.25269878e-01 -3.09234764e-02  2.53253162e-01 -9.97187048e-02
  9.94519442e-02 -1.03506714e-01  1.54172555e-01  8.30790550e-02
  2.88199425e-01  4.13630217e-01  1.45156339e-01 -4.56899777e-02
  3.42347085e-01  1.32398948e-01  2.72589117e-01 -3.47921640e-01
  3.67400758e-02 -1.34977162e-01  1.40815794e-01 -1.67984381e-01
  3.75028908e-01  6.28351048e-02  1.75721660e-01 -4.76272143e-02
 -3.03907901e-01  2.40804970e-01  9.20253098e-02  2.11459920e-01
  1.06008194e-01 -8.00118148e-02 -4.72570956e-01  1.39203340e-01
  1.53989598e-01  1.59177154e-01  2.11172834e-01  1.65218003e-02
  5.74802347e-02 -1.67603239e-01 -2.24848300e-01  1.44967169e-01
  4.97862577e-01  5.05092628e-02 -8.30304846e-02  1.10489063e-01
  1.07098091e-02 -2.30998427e-01  5.38940318e-02 -4.50304821e-02
  4.32008803e-01 -2.17478201e-01 -3.60040143e-02  7.74026588e-02
 -3.25387836e-01  8.19099620e-02 -9.71970782e-02  1.08537905e-01
 -7.79453367e-02 -2.01256365e-01  3.26116569e-02 -1.20378762e-01]"
